ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY MAKE MEMES

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY CURE CHILD CANCER YOU HAVE TO HAVE MONEY TO DO IT!  #GOLDSTRONG

ONE_DOES_NOT_SIMPLY,"ONE DOES NOUGHT SIMPLY, GET A TRILBY AND SAY IT'S A FEDORA."

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY TAKE THEIR KID TO TOYS R US AND TELL THEM THEY CAN'T HAVE ANYTHING

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY IGNORE BUBBLE WRAP

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY ALREADY BE TRACER

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY PLAY MONOPOLY FOR 1 HOUR

ONE_DOES_NOT_SIMPLY,EXPERIENCE ONLY TEACHES THE TEACHABLE.

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY GIVE A 3 DAY TRIAL

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY REMEMBER THE ANSWERS FOR A TEST

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY FORCE A CHILD TO GET HER EARS PIERCED.

ONE_DOES_NOT_SIMPLY,"ONE DOES NOT SIMPLY ""WAKE UP""  AT 5 AM AND FINISH HOMEWORK"

ONE_DOES_NOT_SIMPLY,MY CHANCES OF GETTING A BOYFRIEND

ONE_DOES_NOT_SIMPLY,ONE MAN DOES NOT SIMPLY TALK TO A GIRL WITHOUT LOOKING AT THE BOOBS

ONE_DOES_NOT_SIMPLY,MY BANK ACCOUNT THE DAY AFTER PAY DAY

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY SAY BALLS WITHOUT LAUGHING

ONE_DOES_NOT_SIMPLY,OLD MACDONALD HAD A FARM E I E I

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY INSTALL A PROGRAM ON LINUX

ONE_DOES_NOT_SIMPLY,"ONE DOES NOT SIMPLY EAT TIDEPOD BECAUSE THEY THINK IT'S A "";GOOD""; IDEA"

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY PLAY THE SMALLEST VIOLIN IN THE WORLD

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY REVIEW A BOOK YOU HAVE TO READ IT FIRST

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY HIDE A BOEING 777 FROM THE WORLD

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY THROW THE TP IN THE TOILET BEFORE LOOKING AT IT

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY SEE A BUBBLE WRAP AND NOT POP ANY BUBBLES

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY PULL OFF THE JIMMY NEUTRON HAIRCUT

ONE_DOES_NOT_SIMPLY,"REPLY BY PROGRAMMERS WHEN THEIR PROGRAMS DON’T WORK… IT WORKS, BUT IT HASN’T BEEN TESTED."

ONE_DOES_NOT_SIMPLY,ONE DOES NOT WIN A DISPUTE WITH CRAZY PEOPLE

ONE_DOES_NOT_SIMPLY,""";YOU CANNOT TALK TO A GIRL IF YOU DON'T KNOW HOW TO""; SAYS THE PERSON WHO DOES NOT KNOW HOW TO"

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY GO TO ITALIAN RESTAURANTS JUST TO GET FREE BREAD AND LEAVE

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY WEAR A YANKEES HAT TO A METS GAME

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY  DOWNLOAD ADOBE FLASH PLAYER AND WATCH A VIDEO

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY TELL ME MONDAY THAT TRUMP IS HITLER THEN TELL ME ON TUESDAY TO TURN IN MY GUNS

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY NOT GIVE YOUR CAT THE FINGER AFTER IT SCRATCHES YOU

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY FINISH THEIR HOMEWORK BEFORE THE DAY IT IS DUE

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY EAT MEATLOAF WITHOUT RICE

ONE_DOES_NOT_SIMPLY,"ONE DOES NOT SIMPLY SAY THE WORDS ""LORD VOLDEMORT"

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SAY SHOOTINGS ARE A RESULT OF WHITE PRIVILEGE WHEN AN IRANIAN VEGAN ANIMAL RIGHTS ACTIVIST SHOOTS UP A SCHOOL

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY  WHISTLE TO DUBSTEP  

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY HAVE ALREADY 13 GIRLS DUMP U

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY HAVE A GOOD MONDAY

ONE_DOES_NOT_SIMPLY,MADONNA SHUT YOUR MOUTH

ONE_DOES_NOT_SIMPLY,THE DONUT'S HOLE WAS APPROXIMATELY THIS LARGE

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY MEME ALL DAY

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY FIGHT JACKIE CHAN IN A ROOM FULL OF FUNITURE

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY PUT ALL THE TEXT ON THE TOP LINE AND CHANGE THE COLOR SO ITS HARD TO READ

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY CALL BELGIUM FRIES FRENCH FRIES

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY USE APOSTROPHE’S INCORRECTLY

ONE_DOES_NOT_SIMPLY,I'M NOT SAYING KAVANAUGH IS INNOCENT BUT THE FACT THAT HE'S GETTING ACCUSED OF ASSAULT JUST AS HE'S POTENTIALLY GONNA BE ON THE SUPREME COUR

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY RECOVER WITHOUT DOING ANY OF THE WORK

ONE_DOES_NOT_SIMPLY,I HAVE ZERO RESPECT FOR PEOPLE YOU STEAL OR DEPRIVE THE HANDICAPPED !

ONE_DOES_NOT_SIMPLY,FORGET A TOP CAPTION

ONE_DOES_NOT_SIMPLY,ONE DOESNT SIMPLY DRIVE THE SPEED LIMIT WHILE LISTENING TO METAL

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY MAKE A MEME WITHOUT DOWNVOTES

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY OPEN A CAN OF PILSBURY BISCUITS WITHOUT FLINCHING

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY HIT THE ICEBERG

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY BURP POOP FART AND VOMIT AT THE SAME TIME IT TAKES PRACTICE

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY HAVE A GOOD TEACHER

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY GET UP OUT OF BED TO PEE

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLLY TRY TO FIND THE SCUMBAG HAT HIDDEN IN THIS PHOTO

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY ONLY PLAY ONE GAME OF FLAPPY BIRD

ONE_DOES_NOT_SIMPLY,WHAT YOU SAY ABOUT OTHERS SAYS MORE ABOUT YOU THAN IT DOES ABOUT THEM

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY TRY ON A PAIR OF PANTS BEFORE ONE TRIES ON A PAIR OF UNDERWEAR

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLE HAVE 1 BIAS

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY BRING BACK DEAD MEMES TO LIFE

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY SUBSCRIBE TO T-SERIES

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY LEAVE HOTEL CALIFORNIA

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY GET MORE THAN FIVE UPVOTES ON A MEME

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY  DO HOMEWORK

ONE_DOES_NOT_SIMPLY,I LOOK DOWN ON PEOPLE NOT BECAUSE THEY AREN'T PERFECT BUT BECAUSE IM TALL

ONE_DOES_NOT_SIMPLY,SYRIAN REFUGEES TAKEN IN BY RICH MUSLIM COUNTRIES? ZERO

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY CHANGE GENDERS

ONE_DOES_NOT_SIMPLY,PUBLIC APOLOGIES WOULD NOT BE NECESSARY IF PUBLIC FLOGGINGS WERE STILL LEGAL.

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY  OPEN A PACK OF GUM WITHOUT BEING SURROUNDED

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY  PLAYS THE SIMS FOR ONE HOUR

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY ASK FOR UPVOTES UPVOTE IF YOU AGREE

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY... THREATEN A 15 YR OLD OVER A MEME

ONE_DOES_NOT_SIMPLY,"ONE DOES NOT SIMPLY MAKE ONE DOES NOT SIMPLY MEMES WITHOUT SAYING, ""ONE DOES NOT SIMPLY."""

ONE_DOES_NOT_SIMPLY,YOU MEAN NOTHING TO ME

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY REVIVE DEAD MEMES

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY THROW AWAY A TURKEY CARCASS.

ONE_DOES_NOT_SIMPLY,"DID YOU EAT THE LAST PIECE OF MY CHICKEN IN THE FRIDGE? ""A BIT."""

ONE_DOES_NOT_SIMPLY,U HAVE NO EXPECTATIONS BUT NEITHER DO I

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY BURN AN ISO TO DISK AND EXPECT IT TO WORK

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY... CHANGE THE CONSTITUTION

ONE_DOES_NOT_SIMPLY,"ONE DOES NO SIMPLY ""HEAT UP"" A FROZEN DINNER."

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY MAKE THE FRONT PAGE WITHOUT SELF-UPVOTING

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY LISTEN TO COUNTRY MUSIC WIHOUT CRYING DRUNKILY TO A SAD SONG

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY GO TO SLEEP EARLY WHEN THEY WORK THE NEXT DAY

ONE_DOES_NOT_SIMPLY,"YOUR OPINION IS IRRELEVANT NO ONE GIVES A SHIT, LEAST OF ALL ME"

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY  PEE AFTER MASTURBATE

ONE_DOES_NOT_SIMPLY,"ONE DOES NOT SIMPLY GET 2,286 VIEWS,40 UPVOTES IN ONLY 3 DAYS"

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY GET TOO OLD FOR POKÉMON

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY EAT ANOTHER MAN'S FACE WITHOUT FAVA BEANS AND A NICE CHIANTI  

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY NOT HELP A BROTHER OUT

ONE_DOES_NOT_SIMPLY,FORGET THE UPPER-TEXT

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY EAT YELLOW SNOW

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY GET AN UPVOTE

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY SPEND 5 MIN. ON THIS SITE

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY KNOW WHAT THE MEME WEEK IS

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY NOT EAT A WHOLE JAR OF NUTELLA WITH A SPOON

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY SING ALONG WITH THE BEE GEES WITHOUT USING A MUNCHKIN VOICE  

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY UNTANGLE THEIR HEADPHONES IN LESS THAN A MINUTE

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY GAIN ETERNAL LIFE FROM JUST GOING TO A RANDOM CHURCH

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY GET FREE V BUCKS

ONE_DOES_NOT_SIMPLY,ONE  DOES  NOT  SIMPLY  USE  'NATIONAL  SECURITY'  AS  A  COVER  FOR  PERSONAL  SECURITY DECLASSIFY  THE  FISA

ONE_DOES_NOT_SIMPLY,"ONE DOES NOT SIMPLY VIEW, UPVOTE, AND SHARE A MEME"

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY FALL ASLEEP BEFORE FULFILLING TOOTH FAIRY DUTIES.

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY CORRECTLY INSERT USB PLUG ON FIRST TRY

ONE_DOES_NOT_SIMPLY,"YOU DON'T MERELY BAIT THEM IN, YOU GET THEM TO SHOW JUST HOW CRAZY THEY ARE BEFORE YOU DESTROY THEM WITH TRUTH"

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY INSULT PORTH'S MEMES

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY LOSE AN ENTIRE AIRPLANE

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY GET ITUNES TO COOPERATE

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY ARGUE WITH A WOMAN AND WIN

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY TURN BEAST MODE OFF

ONE_DOES_NOT_SIMPLY,"ONE DOES NOT SIMPLY USE THE "";YOU DON'T SAY""; MEME ON IMGFLIP"

ONE_DOES_NOT_SIMPLY,""";PETS""; ARE WHAT WE CALL ANIMALS THAT AREN'T DELICIOUS"

ONE_DOES_NOT_SIMPLY,"ONE DOES NOT SIMPLY SAY ""NO U"""

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY LISTEN TO DEADMAU5 QUIETLY

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY FIND WALDO

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY MAKE ME A MEME

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY IMPACT GAY MARRIAGE  LEGISLATION BY CHANGING THEIR PROFILE PIC TO AN EQUAL SIGN

ONE_DOES_NOT_SIMPLY,THIS IS HOW MUCH I CARE

ONE_DOES_NOT_SIMPLY,SOLDIERS WHO SURVIVED MUSTARD GAS AND PEPPER SPRAY ARE SEASONED VETERANS

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY HAVE TO CLICK SHOW MORE TO SEE A LONG MEME

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY ORDER A CHEESEBURGER WITHOUT CHEESE

ONE_DOES_NOT_SIMPLY,PUT TEXT IN THE RIGHT PLACE ONE DOES NOT SIMPLY

ONE_DOES_NOT_SIMPLY,COMMENT ON ALL THE MEMES GET ALL THE POINTS

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY JUST EAT ONE CHIP

ONE_DOES_NOT_SIMPLY,"ONE DOES NOT SIMPLY FIGHT AGAINST THE SYSTEM BY 'VOTING' FOR SOME PEOPLE IN THAT SYSTEM, MADE BY THOSE SAME PEOPLE!"

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY FAP WHILE SHITTING

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY EAT ONE GIRL SCOUT COOKIE

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY ONLY READ THE FIRST PAGE OF MEMES

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY GO TO CLASS

ONE_DOES_NOT_SIMPLY,CREATE A BACKWARDS MEME ONE DOES NOT SIMPLY

ONE_DOES_NOT_SIMPLY,"ONE DOES NOT SIMPLY ""LIKE"" YOUTUBE REWIND 2018"

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY WAIT FOR GODOT

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY ONLY USE ONE SCUMBAG STEVE HAT

ONE_DOES_NOT_SIMPLY,NOTHING IN THE WORLD IS MORE EXPENSIVE THAN A WOMAN WHO IS FREE FOR THE WEEKEND.

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY GET A SECOND CHANCE AT LIFE

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY MAKE A MEME.

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY PLAY SKRIM FOR ONE HOUR

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY STOP THINKING ABOUT IT WHEN A PERSON ACCIDENTALLY FARTS

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY STUDY MEDICINE &AMP; PLAY VIDEO GAMES

ONE_DOES_NOT_SIMPLY,"ONE DOES NOT SIMPLY  GOOGLE ""BLUE WAFFLE"" AND EXPECT TO FEEL HUNGRY "

ONE_DOES_NOT_SIMPLY,"ONE SIMPLY DOESN'T GET 10,000'S OF VIEWS PER WEEK WITHOUT USING WEB TRAFFIC GENERATORS"

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY PREDICT THE WEATHER USING A GROUNDHOG

ONE_DOES_NOT_SIMPLY,HOW MANY TIMES JIMMY FALLON MADE ME LAUGH

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY LEAVE THE BOTTOM HALF OF A MEME BLANK

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY JUST HAVE ONE DRINK

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY LEAVE PRISON  WITH A BUTT-HOLE THIS BIG..

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY HIDE FROM THE CHANCLA

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY ENJOY ONIONS WITHOUT RESPECTING THEM

ONE_DOES_NOT_SIMPLY,JUAN DOES NOT SIMPLY CROSS THE BOARDER

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY CATCH A LEGENDARY WITHOUT A MASTERBALL

ONE_DOES_NOT_SIMPLY,ONE DOSE NOT SIMPLY COME BEFORE TWO TWO COMES AFTER ONE

ONE_DOES_NOT_SIMPLY,"LET'S GO OVER THIS AGAIN YOU HAVE JUST SUFFICIENT BRAIN CELLS TO TEXT OR DRIVE, NOT BOTH."

ONE_DOES_NOT_SIMPLY,I SAW A DOCUMENTARYON SHIP-BUILDING IT WAS RIVETING

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY RECOGNIZE KURDISTAN WITHOUT TRIGGERING TURKEY

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY GROW HIS DICK IN 3 EASY STEPS

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY TOUCH MY SPAGHETTS

ONE_DOES_NOT_SIMPLY,LEAVE THE TOP TEXT BLANK

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY FART WITHOUT ALMOST SHITTING THEMSELVES

ONE_DOES_NOT_SIMPLY,ONE DOES SIMPLY GET TO 3000 POINTS WITHOUT SAYING THANK YOUTUBE

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY CHOOSE WHAT TO WATCH ON NETFLIX INSTANT QUEUE

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY POST MEMES ON THE DAILY

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY PRESS THE C BUTTON ON A CALCULATOR JUST ONCE

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY READ MEMES WITH A PARAGRAPH OF TEXT

ONE_DOES_NOT_SIMPLY,READ THIS THE RIGHT WAY ROUND ONE DOES NOT SIMPLY

ONE_DOES_NOT_SIMPLY,I SIMPLY DON'T READ MEMES WHERE ARE MORE THAN TEN WORDS

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY PUT PINNEAPPLE ON PIZZA

ONE_DOES_NOT_SIMPLY,"JUST SPRAY YOUR LEATHER SOFAS WITH PAM COOKING SPRAY WHEN IT GETS HOT AS HELL OUTSIDE, YOU WON'T STICK"

ONE_DOES_NOT_SIMPLY,BRING THE MEN OVER WE ABOUT TO DO SOME BUSINESS!

ONE_DOES_NOT_SIMPLY,HAVE  YOU  EVER  NOTICED  THAT  JEHOVAH  WITNESSES  ONLY  COME  AROUND  WHEN  THE  WEATHER  IS  NICE? DOESN’T  THAT  MAKE  THEM  JESUS’  FA

ONE_DOES_NOT_SIMPLY,READ THE BOTTOM FIRST ONE DOES NOT SIMPLY

ONE_DOES_NOT_SIMPLY,THEY SAID I WAS STRAIGHT A STUDENT YET I WAS NEVER MARRIED

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY LIGHT THE BOWL WITH THE WIND BLOWING

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY PUT WOMEN IN BINDERS

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY PUT DOWN THE BAG OF M&MS

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY BE POPULAR AND NOT BE HATED

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY EAT AT A CHINESE BUFFET AND NOT DESTROY A BATHROOM SOON AFTER

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY WORK NIGHTS AND SLEEP REGULARLY

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY START A NEW YEAR WITHOUT WRITING THE WRONG DATE ON A PAPER

ONE_DOES_NOT_SIMPLY,I AM NOT CAMPING I'M SIMPLY HOLDING MY POSITION

ONE_DOES_NOT_SIMPLY,IF YOU SEE A REDHEAD YOU MUST SIMPLY APPROACH IT GINGERLY

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY DEFEAT THE POWER RANGERS

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY TEACH ANOTHER HOW TO DOUGIE

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY EXPLAIN THE OFFSIDE RULE TO A WOMAN

ONE_DOES_NOT_SIMPLY,ONE DOES NOT SIMPLY MEME AND RUN AN ONLINE BUSINESS

